state,perc_elec_savings,perc_gas_savings,perc_total_savings
AK,7.111603899337962,31.556271542671734,16.2561037492641
AL,9.724541199472679,9.269495504266285,9.588702874871938
AR,10.725264117499803,11.090290513610498,10.830263925765118
AZ,9.093644506359723,2.063966807760717,7.080015041812881
CA,4.663537433715355,2.029808710109727,3.5905348656258465
CO,2.3670820288154846,19.23411036775915,9.009509612828507
CT,5.27198824768081,18.6026318359882,10.327650071239278
DC,6.4369522305242315,12.050942980031815,8.848551486530445
DE,11.051430777247544,21.228832774328968,14.03966130278113
FL,11.696438438818003,0.8762970203277214,8.99987579192809
GA,10.282458934178775,9.231530519108686,9.939792057577192
HI,13.539044965564518,0.4539956322264081,10.569878592692746
IA,-2.911159917330402,30.389376997006103,11.71139737265238
ID,5.249871683867906,16.336307797360067,9.079717297068814
IL,-1.257602293766464,28.77572020274283,12.820819334459483
IN,2.6230511948150093,25.579417876669794,11.868398286082794
KS,4.710573364135163,21.20259567039913,11.38345829126588
KY,7.700565965189399,16.292653838517154,10.772228275836087
LA,10.286512179466355,4.255878581282773,8.460975494092818
MA,3.160571190333357,28.68998030761575,13.1303311263386
MD,8.313836826390537,17.79230880381063,11.556783461923697
ME,6.311098323567848,16.41331958657441,10.238812119102723
MI,-3.8355494546855025,31.366170300055416,12.471566431740904
MN,-7.283067069276665,35.443142788893894,12.824848251152215
MO,8.113877584682422,22.88029349797885,13.42615237565287
MS,11.130221746492241,10.102460226335056,10.771071816942502
MT,-1.0676566744088964,17.305398104595103,8.41925410596698
NC,10.929939711536026,7.644953506429794,9.931341944226332
ND,-2.168920335345309,33.67322822447934,11.728977805483762
NE,2.9031998335226668,26.369847413581777,11.682107643398679
NH,3.0487016232047903,32.13219934068869,14.197290223881367
NJ,5.746418987666699,18.41437260528818,10.893149052434545
NM,4.397500697744846,14.018768103043724,8.12710555410217
NV,9.14456381282443,8.080154856107242,8.818875523968893
NY,7.156924618282169,21.551547623293008,12.385358559414419
OH,3.1868153356433515,23.920571388358553,11.794086923249038
OK,8.102257070076332,16.63914508908943,11.027240864595656
OR,10.578498241272298,9.465778178544525,10.221568028830411
PA,7.064384232500088,17.961749979657736,11.09336932422903
RI,-1.643370521815676,27.136139476486758,12.055863771248765
SC,12.952728264567078,4.439477665835537,10.522275874421531
SD,-1.7038276443774643,34.194510671141494,13.930740732566026
TN,10.031608483404161,12.578963713042265,10.880029075692343
TX,10.464618214557246,5.9543343934584705,9.104117605201404
UT,0.40578317988905227,20.899971645442687,8.695346088091938
VA,8.584442104493176,13.224331444512258,9.963507235822366
VT,5.540577678076813,15.640711696203,8.433845690980938
WA,8.339330791185567,13.028731194907923,9.817152819165159
WI,-6.09713175417234,30.69680456409389,11.831357292731768
WV,8.627792779214193,19.430003870977576,12.56949782709792
WY,-6.99632190927979,31.09586999908896,9.444772658967727
